Gold_Cust_ID,DM Mail Date
26818351,7/5/2023
26841125,11/29/2023
26841125,5/8/2023
26841125,7/5/2023
26841125,4/8/2024
26841125,4/7/2025
26841125,11/6/2023
26841125,5/6/2024
26841125,9/5/2023
26841125,11/18/2024
26867161,7/5/2023
26867161,4/8/2024
26867161,11/29/2023
26867161,5/6/2024
26867161,11/6/2023
26867161,9/9/2024
26875590,11/18/2024
26875590,5/6/2024
26875590,11/6/2023
26875590,4/8/2024
26875590,11/29/2023
26875590,5/8/2023
26875590,7/5/2023
26875590,9/5/2023
26875590,9/9/2024
26875590,4/7/2025
26883538,4/7/2025
26883538,7/5/2023
26883538,11/6/2023
26883538,5/8/2023
26883538,9/5/2023
26883538,11/18/2024
26883538,5/6/2024
26885744,4/7/2025
26885744,5/6/2024
26885744,5/8/2023
26885744,11/18/2024
26885744,11/6/2023
26888491,11/6/2023
26888491,7/5/2023
26888491,5/6/2024
26888491,5/8/2023
26888491,9/5/2023
26888491,11/29/2023
26888491,9/9/2024
26888491,11/18/2024
26888491,4/7/2025
26892520,5/6/2024
26892520,7/5/2023
26892520,11/6/2023
26892520,4/8/2024
26892520,9/9/2024
26892520,11/29/2023
26892520,11/18/2024
26892520,4/7/2025
26905615,4/7/2025
26916375,9/5/2023
26916375,5/6/2024
26916375,11/6/2023
26916375,5/8/2023
26916375,11/18/2024
26916375,9/9/2024
26916375,4/7/2025
26917368,4/7/2025
26917368,11/18/2024
26917368,5/6/2024
26917950,5/8/2023
26935304,11/18/2024
26935304,9/9/2024
26935304,5/8/2023
26935304,5/6/2024
26935304,11/6/2023
26935304,7/5/2023
26935304,11/29/2023
26935304,4/7/2025
26935304,4/8/2024
26935304,9/5/2023
26941919,11/6/2023
26941919,11/18/2024
26941919,4/8/2024
26941919,11/29/2023
26941919,9/9/2024
26943052,11/29/2023
26943052,11/6/2023
26943052,5/8/2023
26961086,5/8/2023
26961086,11/18/2024
26961086,4/7/2025
26961086,11/29/2023
26961086,9/5/2023
26961086,7/5/2023
26961086,11/6/2023
26967211,5/6/2024
26967211,9/9/2024
26967427,11/29/2023
26967427,9/5/2023
26967427,11/18/2024
26967427,4/7/2025
26967427,11/6/2023
26967427,5/8/2023
26967427,5/6/2024
26967427,7/5/2023
26981679,11/6/2023
26981679,4/7/2025
26983744,5/6/2024
26983744,11/29/2023
26983744,5/8/2023
26983744,11/18/2024
26983744,11/6/2023
26983744,4/7/2025
26983744,7/5/2023
26983744,9/5/2023
26990223,4/7/2025
26990223,4/8/2024
26990223,5/8/2023
26990223,9/9/2024
26990223,11/29/2023
26990223,11/6/2023
26990223,11/18/2024
26990223,5/6/2024
26999108,5/8/2023
26999108,7/5/2023
26999108,9/9/2024
26999108,9/5/2023
26999108,5/6/2024
26999108,4/7/2025
26999108,11/29/2023
26999108,11/6/2023
26999108,11/18/2024
27000118,11/6/2023
27003589,9/9/2024
27003589,11/6/2023
27003589,11/18/2024
27008315,9/9/2024
27008315,11/29/2023
27008315,9/5/2023
27008315,4/8/2024
27008315,5/6/2024
27008315,11/6/2023
27008315,5/8/2023
27028057,5/6/2024
27028057,5/8/2023
27028057,9/5/2023
27028057,11/6/2023
27028057,7/5/2023
27028057,4/8/2024
27028057,4/7/2025
27033280,5/8/2023
27038141,5/6/2024
27038141,4/7/2025
27038141,5/8/2023
27038141,11/6/2023
27038141,11/18/2024
27038141,4/8/2024
27057300,9/9/2024
27057300,11/6/2023
27057300,9/5/2023
27057300,4/8/2024
27057300,5/6/2024
27057300,7/5/2023
27057300,11/29/2023
27057300,4/7/2025
27057300,11/18/2024
27057300,5/30/2023
27061709,4/7/2025
27061709,7/5/2023
27061709,5/6/2024
27061709,4/8/2024
27061709,11/6/2023
27066715,7/5/2023
27066715,11/6/2023
27069262,5/8/2023
27070427,9/9/2024
27070427,11/6/2023
27070427,11/18/2024
27070427,5/8/2023
27070427,9/5/2023
27070427,5/6/2024
27070427,7/5/2023
27070427,4/7/2025
27070427,4/8/2024
27070427,11/29/2023
27070702,11/18/2024
27070702,11/6/2023
27070702,4/7/2025
27074196,7/5/2023
27074196,4/7/2025
27074196,9/5/2023
27074196,9/9/2024
27074196,11/18/2024
27074196,11/6/2023
27074196,11/29/2023
27074196,5/8/2023
27074196,4/8/2024
27074196,5/6/2024
27086131,4/7/2025
27086131,5/6/2024
27086131,11/6/2023
27086131,5/8/2023
27093242,11/18/2024
27105830,5/6/2024
27105830,11/18/2024
27105830,4/7/2025
27105830,4/8/2024
27105830,9/9/2024
27105992,5/6/2024
27105992,4/7/2025
27105992,11/18/2024
27105992,9/9/2024
27105992,11/6/2023
27105992,7/5/2023
27120148,11/29/2023
27120148,11/6/2023
27120148,5/8/2023
27120148,5/6/2024
27120148,4/8/2024
27120148,4/7/2025
27120148,9/9/2024
27120148,7/5/2023
27120148,11/18/2024
27120148,9/5/2023
27123293,9/9/2024
27123293,11/18/2024
27134835,9/9/2024
27134835,11/18/2024
27134835,4/8/2024
27134835,5/6/2024
27134835,4/7/2025
27134835,11/29/2023
27134835,11/6/2023
27162697,4/8/2024
27162697,5/6/2024
27162697,4/7/2025
27162697,11/29/2023
27162697,11/6/2023
27162697,9/5/2023
27162697,11/18/2024
27162697,5/8/2023
27189464,11/18/2024
27189464,5/6/2024
27189464,9/9/2024
27189464,4/8/2024
27189464,4/7/2025
27191708,5/6/2024
27191708,11/6/2023
27191708,11/18/2024
27203626,9/9/2024
27203626,4/7/2025
27203626,11/18/2024
27204516,9/9/2024
27204516,11/6/2023
27204516,4/8/2024
27204516,11/29/2023
27204516,9/5/2023
27204516,7/5/2023
27204516,5/8/2023
27204516,5/6/2024
27204516,4/7/2025
27222101,5/6/2024
27222101,11/18/2024
27222101,9/9/2024
27239270,9/9/2024
27239270,5/8/2023
27239270,11/29/2023
27239270,5/6/2024
27239270,9/5/2023
27239270,4/7/2025
27239270,4/8/2024
27239270,11/6/2023
27239270,7/5/2023
27239270,11/18/2024
27268405,11/6/2023
27274294,9/9/2024
27274294,11/18/2024
27274294,5/8/2023
27274294,11/29/2023
27274294,4/7/2025
27274294,4/8/2024
27274294,5/6/2024
27274294,7/5/2023
27274294,11/6/2023
27281374,5/6/2024
27281374,9/9/2024
27281374,11/18/2024
27281374,4/7/2025
27281374,5/8/2023
27281374,4/8/2024
27281374,11/6/2023
27281374,9/5/2023
27281374,11/29/2023
27281374,7/5/2023
27281921,5/6/2024
27281921,4/7/2025
27281921,5/8/2023
27281921,4/8/2024
27281921,11/18/2024
27315129,9/9/2024
27324752,11/18/2024
27324752,7/5/2023
27324752,5/6/2024
27324752,4/7/2025
27324752,11/6/2023
27324752,5/8/2023
27342545,4/8/2024
27342545,11/6/2023
27342545,9/5/2023
27342545,9/9/2024
27342545,5/6/2024
27342545,11/18/2024
27342545,11/29/2023
27347566,5/8/2023
27347566,7/5/2023
27347566,4/7/2025
27347566,11/18/2024
27347566,11/6/2023
27347566,5/6/2024
27347566,4/8/2024
27347566,9/5/2023
27347566,9/9/2024
27347566,11/29/2023
27351873,9/9/2024
27351873,4/8/2024
27351873,5/6/2024
27351873,11/18/2024
27353289,5/6/2024
27353289,7/5/2023
27353289,9/9/2024
27353289,11/6/2023
27353289,5/8/2023
27353289,11/18/2024
27357245,4/7/2025
27357245,11/18/2024
27357245,4/8/2024
27357245,9/9/2024
27358118,9/9/2024
27358118,4/8/2024
27358118,5/8/2023
27358118,4/7/2025
27358118,11/6/2023
27358118,11/18/2024
27358251,5/6/2024
27358251,4/8/2024
27365526,4/8/2024
27365526,9/5/2023
27365526,9/9/2024
27365526,5/8/2023
27365526,7/5/2023
27365526,5/6/2024
27365526,11/29/2023
27365526,11/18/2024
27365526,4/7/2025
27365526,11/6/2023
27370109,4/8/2024
27370109,5/6/2024
27370109,11/29/2023
27370109,9/9/2024
27370109,4/7/2025
27370109,11/6/2023
27370109,7/5/2023
27370109,11/18/2024
27370109,5/8/2023
27375961,4/8/2024
27375961,4/7/2025
27375961,11/18/2024
27375961,9/9/2024
27391041,4/8/2024
27391041,9/9/2024
27391041,11/18/2024
27400622,4/8/2024
27400622,9/9/2024
27400622,5/8/2023
27400622,9/5/2023
27400622,7/5/2023
27400622,11/6/2023
27400622,4/7/2025
27400622,5/6/2024
27400622,11/29/2023
27405573,9/9/2024
27405573,4/7/2025
27405573,4/8/2024
27405573,11/18/2024
27405573,11/29/2023
27405573,9/5/2023
27405573,5/8/2023
27405573,5/6/2024
27405573,7/5/2023
27405573,11/6/2023
27413196,11/18/2024
27413196,5/8/2023
27413196,4/7/2025
27413196,11/6/2023
27413196,4/8/2024
27413196,5/6/2024
27413196,9/9/2024
27432117,4/8/2024
27432117,5/6/2024
27432117,11/18/2024
27432117,9/9/2024
27434768,11/6/2023
27434768,11/18/2024
27434768,9/9/2024
27434768,11/29/2023
27434768,7/5/2023
27434768,5/6/2024
27434768,4/7/2025
27434768,9/5/2023
27434768,4/8/2024
27437091,9/9/2024
27437091,4/7/2025
27437091,11/18/2024
27437091,7/5/2023
27437091,11/29/2023
27437091,5/6/2024
27437091,11/6/2023
27437091,4/8/2024
27437091,5/8/2023
27437091,9/5/2023
27447873,9/9/2024
27447873,11/18/2024
27451768,11/18/2024
27451768,5/8/2023
27451768,4/7/2025
27451768,4/8/2024
27451768,5/6/2024
27451768,11/29/2023
27451768,7/5/2023
27451768,11/6/2023
27451768,9/5/2023
27451768,9/9/2024
27461229,5/8/2023
27461229,9/9/2024
27461229,11/18/2024
27461229,4/7/2025
27463584,11/29/2023
27463584,9/5/2023
27463584,11/6/2023
27463584,7/5/2023
27463584,4/7/2025
27463584,5/6/2024
27463584,9/9/2024
27463584,11/18/2024
27463584,5/8/2023
27465039,11/18/2024
27465039,4/7/2025
27474374,4/8/2024
27474374,9/9/2024
27474374,11/29/2023
27474374,7/5/2023
27474374,11/18/2024
27474374,11/6/2023
27481751,11/29/2023
27481751,11/18/2024
27481751,9/5/2023
27481751,4/8/2024
27481751,5/6/2024
27481751,5/8/2023
27481751,7/5/2023
27481751,4/7/2025
27481751,11/6/2023
27499736,11/18/2024
27499736,5/8/2023
27499736,11/6/2023
27499736,4/8/2024
27499736,1/16/2024
27499736,9/5/2023
27499736,10/16/2023
27499736,9/9/2024
27499736,4/7/2025
27499736,11/29/2023
27499845,4/8/2024
27499845,11/18/2024
27499845,4/7/2025
27499845,11/6/2023
27499845,5/6/2024
27499845,9/9/2024
27532537,9/9/2024
27532537,5/6/2024
27532537,5/8/2023
27532537,9/5/2023
27532537,4/7/2025
27532537,7/5/2023
27532537,4/8/2024
27532537,11/6/2023
27532537,11/18/2024
27532537,11/29/2023
27534182,5/6/2024
27534182,11/6/2023
27534182,7/5/2023
27534182,9/9/2024
27534182,5/8/2023
27534182,9/5/2023
27534182,11/18/2024
27538805,9/9/2024
27538805,5/6/2024
27545524,9/9/2024
27545524,5/6/2024
27545524,11/18/2024
27547123,5/6/2024
27547123,11/18/2024
27547123,5/8/2023
27548364,11/6/2023
27548364,11/29/2023
27548364,5/8/2023
27548364,4/7/2025
27548364,11/18/2024
27558428,4/8/2024
27558428,9/5/2023
27558428,11/29/2023
27558428,5/6/2024
27558428,11/6/2023
27569223,4/8/2024
27569223,9/5/2023
27569223,5/6/2024
27569223,11/29/2023
27569223,9/9/2024
27569223,11/6/2023
27569223,5/8/2023
27569405,4/7/2025
27569405,5/8/2023
27569405,5/6/2024
27569405,4/8/2024
27569405,11/29/2023
27569405,11/18/2024
27569405,7/5/2023
27569405,9/9/2024
27569405,11/6/2023
27569405,9/5/2023
27571721,4/8/2024
27571721,5/6/2024
27571721,9/9/2024
27571721,4/7/2025
27571721,11/18/2024
27573680,9/9/2024
27573680,7/5/2023
27573680,11/6/2023
27573680,5/8/2023
27573680,4/8/2024
27573680,4/7/2025
27573680,5/6/2024
27573680,11/18/2024
27588985,5/6/2024
27588985,9/9/2024
27588985,4/8/2024
27602496,9/9/2024
27602496,11/6/2023
27602496,9/5/2023
27602496,5/8/2023
27602496,4/8/2024
27602496,7/5/2023
27602496,5/6/2024
27602496,11/29/2023
27613611,4/8/2024
27613611,5/8/2023
27613611,11/18/2024
27613611,9/9/2024
27613611,4/7/2025
27613611,9/5/2023
27613611,5/6/2024
27613611,11/29/2023
27613611,11/6/2023
27613611,7/5/2023
27615801,5/6/2024
27615801,11/18/2024
27615801,4/7/2025
27615801,4/8/2024
27615801,11/6/2023
27615801,5/8/2023
27621603,5/6/2024
27621603,9/5/2023
27621603,7/5/2023
27621603,11/29/2023
27621603,4/7/2025
27621603,5/8/2023
27621603,11/6/2023
27621603,11/18/2024
27621603,9/9/2024
27623828,11/29/2023
27623828,9/5/2023
27623828,11/18/2024
27623828,11/6/2023
27639851,9/5/2023
27639851,11/6/2023
27639851,4/8/2024
27639851,7/5/2023
27639851,11/18/2024
27639851,11/29/2023
27639851,4/7/2025
27639851,5/8/2023
27639851,9/9/2024
27639851,5/6/2024
27649757,5/8/2023
27649757,7/5/2023
27649757,11/6/2023
27649757,4/8/2024
27649757,5/6/2024
27649757,9/5/2023
27649757,9/9/2024
27654453,9/9/2024
27668181,11/6/2023
27668181,11/29/2023
27668181,4/8/2024
27668181,9/5/2023
27668181,11/18/2024
27668181,5/6/2024
27668181,9/9/2024
27668181,4/7/2025
27668845,5/6/2024
27668845,9/9/2024
27668845,11/18/2024
27670133,5/8/2023
27670133,11/6/2023
27670133,11/29/2023
27670133,4/8/2024
27670133,9/9/2024
27670133,7/5/2023
27670133,5/6/2024
27670133,9/5/2023
27695314,4/7/2025
27695314,11/18/2024
27695314,11/6/2023
27695314,5/6/2024
27711258,5/8/2023
27711258,11/18/2024
27711258,11/6/2023
27711258,4/7/2025
27711258,9/5/2023
27724362,11/18/2024
27724362,5/6/2024
27724362,9/9/2024
27728383,4/7/2025
27728383,11/6/2023
27728383,9/9/2024
27728383,7/5/2023
27728383,11/18/2024
27728383,9/5/2023
27728383,5/6/2024
27728383,4/8/2024
27728383,11/29/2023
27739613,9/9/2024
27744977,9/9/2024
27744977,4/8/2024
27744977,9/5/2023
27744977,7/5/2023
27744977,4/7/2025
27744977,11/29/2023
27744977,5/6/2024
27744977,5/8/2023
27744977,11/18/2024
27744977,11/6/2023
27750127,4/7/2025
27750127,5/6/2024
27750127,4/8/2024
27750127,7/5/2023
27750127,9/9/2024
27750127,11/6/2023
27750127,9/5/2023
27750127,11/29/2023
27750127,11/18/2024
27750613,11/6/2023
27750613,11/18/2024
27750613,4/7/2025
27770124,9/9/2024
27770124,5/30/2023
27770124,9/5/2023
27770124,5/6/2024
27770124,7/5/2023
27770124,11/18/2024
27770124,4/8/2024
27770124,4/7/2025
27783922,5/8/2023
27783922,4/7/2025
27783922,11/6/2023
27787719,5/8/2023
27787719,7/5/2023
27805767,5/8/2023
27805767,4/8/2024
27805767,9/5/2023
27805767,11/29/2023
27805767,4/7/2025
27805767,5/6/2024
27805767,11/18/2024
27805767,11/6/2023
27805767,7/5/2023
27805767,9/9/2024
27810690,4/8/2024
27810690,9/9/2024
27810690,11/18/2024
27816954,4/7/2025
27816954,7/5/2023
27816954,5/8/2023
27816954,11/6/2023
27821635,11/18/2024
27821635,11/29/2023
27821635,9/5/2023
27821635,4/8/2024
27821635,7/5/2023
27821635,11/6/2023
27821635,4/7/2025
27821635,5/6/2024
27821958,4/8/2024
27821958,7/5/2023
27821958,5/8/2023
27821958,9/5/2023
27821958,4/7/2025
27821958,11/6/2023
27821958,5/6/2024
27821958,11/29/2023
27821958,11/18/2024
27822650,4/7/2025
27822650,11/29/2023
27822650,9/5/2023
27822650,5/8/2023
27822650,11/18/2024
27822650,11/6/2023
27822650,7/5/2023
27822650,4/8/2024
27822650,5/6/2024
27822650,9/9/2024
27830895,9/5/2023
27830895,5/8/2023
27830895,11/18/2024
27830895,7/5/2023
27830895,4/8/2024
27830895,4/7/2025
27830895,5/6/2024
27830895,11/29/2023
27830895,11/6/2023
27830895,9/9/2024
27835041,9/5/2023
27835041,4/8/2024
27835041,11/6/2023
27835041,4/7/2025
27835041,11/29/2023
27835041,9/9/2024
27835041,11/18/2024
27836095,4/7/2025
27836095,11/18/2024
27875719,11/6/2023
27875719,5/6/2024
27875719,5/8/2023
27875719,9/5/2023
27882446,11/29/2023
27882446,11/6/2023
27882446,9/5/2023
27882446,4/7/2025
27882446,7/5/2023
27882446,11/18/2024
27882446,5/8/2023
27883354,4/8/2024
27883354,11/18/2024
27883354,5/6/2024
27883354,9/9/2024
27893104,7/5/2023
27893104,5/6/2024
27893104,9/5/2023
27893104,5/8/2023
27893104,11/6/2023
27893104,4/7/2025
27893104,4/8/2024
27893104,9/9/2024
27893992,4/7/2025
27906508,11/6/2023
27906508,9/5/2023
27906508,4/8/2024
27907373,11/29/2023
27907373,4/7/2025
27907373,9/5/2023
27907373,11/18/2024
27907373,9/9/2024
27907373,11/6/2023
27907373,5/6/2024
27907373,4/8/2024
27911220,5/8/2023
27922250,11/6/2023
27922250,9/9/2024
27923833,9/9/2024
27923833,5/8/2023
27923833,4/8/2024
27923833,5/6/2024
27923833,11/18/2024
27924511,4/8/2024
27924511,5/8/2023
27924511,4/7/2025
27924511,7/5/2023
27924511,11/18/2024
27924511,5/6/2024
27924511,11/6/2023
27928991,11/6/2023
27928991,5/8/2023
27928991,7/5/2023
27928991,9/5/2023
27928991,11/29/2023
27928991,4/7/2025
27928991,5/6/2024
27938196,9/9/2024
27938196,5/6/2024
27938196,11/18/2024
27938196,4/7/2025
27966183,5/8/2023
27966183,9/9/2024
27966183,9/5/2023
27966183,11/18/2024
27966183,11/6/2023
27966183,4/7/2025
27966183,7/5/2023
27968747,11/18/2024
27968747,11/6/2023
27968747,9/9/2024
27968747,4/8/2024
27968747,5/6/2024
27985002,11/6/2023
27990222,4/7/2025
27990222,9/9/2024
27990222,11/18/2024
27998301,4/7/2025
27998301,5/6/2024
27998301,11/6/2023
27998301,9/5/2023
27998301,5/8/2023
27998301,7/5/2023
28003728,11/18/2024
28003728,5/6/2024
28003728,5/8/2023
28003728,9/9/2024
28003728,11/6/2023
28003728,4/7/2025
28003728,4/8/2024
28003728,11/29/2023
28003728,7/5/2023
28003728,9/5/2023
28003900,11/18/2024
28003900,4/8/2024
28003900,4/7/2025
28003900,11/6/2023
28003900,5/6/2024
28003900,7/5/2023
28003900,5/8/2023
28003900,11/29/2023
28003900,9/9/2024
28010753,11/6/2023
28010753,9/9/2024
28010753,9/5/2023
28010753,4/8/2024
28010753,7/5/2023
28010753,5/8/2023
28010753,5/6/2024
28010753,11/29/2023
28011570,4/7/2025
28011570,5/8/2023
28011570,11/6/2023
28011570,9/5/2023
28011570,5/6/2024
28011570,9/9/2024
28011570,11/29/2023
28011570,4/8/2024
28011570,11/18/2024
28011570,7/5/2023
28011820,11/6/2023
28011820,5/6/2024
28011820,4/8/2024
28011820,7/5/2023
28011820,11/29/2023
28011820,11/18/2024
28011820,9/5/2023
28012097,5/6/2024
28012097,11/18/2024
28012097,4/7/2025
28012097,9/9/2024
28020681,9/9/2024
28020681,11/18/2024
28020681,5/6/2024
28022330,7/5/2023
28022330,5/8/2023
28022330,9/9/2024
28022330,5/6/2024
28022330,4/7/2025
28022330,11/6/2023
28022330,11/29/2023
28022330,4/8/2024
28022330,11/18/2024
28022330,9/5/2023
28044252,4/8/2024
28044252,4/7/2025
28044252,7/5/2023
28044252,11/6/2023
28044252,9/5/2023
28044252,5/6/2024
28044252,11/18/2024
28044252,5/8/2023
28044252,9/9/2024
28044252,11/29/2023
28072463,11/6/2023
28072463,4/8/2024
28072463,5/6/2024
28073934,11/18/2024
28073934,4/7/2025
28073934,5/6/2024
28073934,11/6/2023
28108912,5/6/2024
28108912,11/18/2024
28113301,7/5/2023
28113301,9/5/2023
28113301,11/6/2023
28113301,4/8/2024
28113301,7/10/2023
28113301,5/6/2024
28113301,4/7/2025
28113301,11/29/2023
28113301,9/9/2024
28113301,11/18/2024
28114604,5/6/2024
28114604,11/18/2024
28114604,9/9/2024
28125504,7/5/2023
28125504,11/6/2023
28125504,5/8/2023
28140162,4/8/2024
28140162,5/6/2024
28140162,9/9/2024
28140162,4/7/2025
28140162,11/18/2024
28141607,5/8/2023
28141607,9/9/2024
28141607,11/6/2023
28141607,4/7/2025
28141607,9/5/2023
28141607,7/5/2023
28141607,5/6/2024
28141607,4/8/2024
28141607,11/29/2023
28146835,9/9/2024
28146835,5/8/2023
28146835,11/6/2023
28146835,5/6/2024
28146835,7/5/2023
28146835,4/8/2024
28146835,11/29/2023
28146835,9/5/2023
28164071,4/7/2025
28164071,4/8/2024
28164071,5/6/2024
28164071,11/18/2024
28164071,9/9/2024
28166254,7/5/2023
28166254,5/8/2023
28171856,5/6/2024
28171856,9/9/2024
28171856,9/5/2023
28171856,11/6/2023
28171856,4/7/2025
28171856,7/5/2023
28171856,11/18/2024
28171856,11/29/2023
28171856,5/8/2023
28171856,4/8/2024
28187859,4/8/2024
28187859,4/7/2025
28187859,9/9/2024
28187859,5/6/2024
28187859,11/6/2023
28187859,11/18/2024
28187859,11/29/2023
28193576,11/29/2023
28193576,11/6/2023
28193576,5/8/2023
28193576,11/18/2024
28193576,9/5/2023
28194186,9/5/2023
28201430,5/6/2024
28201430,9/9/2024
28201430,4/8/2024
28201840,11/18/2024
28201840,9/9/2024
28205617,9/5/2023
28205617,7/5/2023
28205617,4/7/2025
28205617,11/18/2024
28205617,11/6/2023
28208820,9/9/2024
28208820,4/8/2024
28208820,5/6/2024
28208820,4/7/2025
28208820,11/18/2024
28219199,9/9/2024
28219199,11/18/2024
28219199,5/8/2023
28219199,11/29/2023
28219199,5/6/2024
28219199,9/5/2023
28219199,7/5/2023
28219199,11/6/2023
28221713,9/5/2023
28221713,4/8/2024
28221713,11/18/2024
28223499,5/8/2023
28226009,5/8/2023
28226009,7/5/2023
28226009,9/5/2023
28226009,5/6/2024
28226009,9/9/2024
28226009,11/18/2024
28226009,4/8/2024
28226009,11/6/2023
28226009,11/29/2023
28226009,4/7/2025
28230516,11/6/2023
28230516,5/8/2023
28230516,11/18/2024
28230516,9/9/2024
28230516,5/6/2024
28233054,11/18/2024
28233054,4/7/2025
28233054,11/6/2023
28233054,11/29/2023
28233979,11/18/2024
28233979,4/8/2024
28233979,7/10/2023
28233979,7/5/2023
28233979,4/7/2025
28233979,5/6/2024
28233979,11/29/2023
28233979,9/5/2023
28233979,11/6/2023
28233979,5/8/2023
28236381,9/9/2024
28236381,11/6/2023
28236381,11/29/2023
28236381,5/6/2024
28236381,4/8/2024
28236381,4/7/2025
28236381,9/5/2023
28236381,7/5/2023
28252107,4/7/2025
28252107,9/5/2023
28252107,4/8/2024
28252107,9/9/2024
28252107,5/8/2023
28252107,11/29/2023
28252107,5/6/2024
28252107,11/18/2024
28252107,7/5/2023
28252107,11/6/2023
28259827,11/6/2023
28271418,5/6/2024
28271418,4/7/2025
28271418,11/18/2024
28271418,4/8/2024
28271418,5/8/2023
28271418,9/9/2024
28271418,11/6/2023
28272622,4/7/2025
28272622,5/8/2023
28272622,7/5/2023
28272622,9/5/2023
28272622,5/6/2024
28286328,4/7/2025
28286328,11/6/2023
28286328,5/8/2023
28286328,11/18/2024
28287323,4/8/2024
28287323,11/6/2023
28287323,1/16/2024
28287323,11/29/2023
28287323,5/6/2024
28287323,10/16/2023
28287323,9/5/2023
28287323,5/8/2023
28292020,4/7/2025
28298046,11/18/2024
28298046,9/9/2024
28298046,11/29/2023
28298046,9/5/2023
28298046,5/6/2024
28298046,4/7/2025
28298046,4/8/2024
28298046,5/8/2023
28298046,7/5/2023
28298046,11/6/2023
28299981,5/6/2024
28299981,4/7/2025
28299981,11/18/2024
28299981,5/8/2023
28299981,9/9/2024
28299981,7/5/2023
28299981,11/6/2023
28299981,4/8/2024
28299981,9/5/2023
28307894,4/8/2024
28307894,5/6/2024
28314437,4/8/2024
28314437,11/6/2023
28314437,9/9/2024
28314437,4/7/2025
28314437,5/6/2024
28314437,9/5/2023
28314437,11/29/2023
28314437,11/18/2024
28324186,7/5/2023
28324186,5/8/2023
28329393,7/5/2023
28329393,9/9/2024
28329393,5/8/2023
28329393,11/29/2023
28329393,4/7/2025
28329393,9/5/2023
28329393,5/6/2024
28329393,11/6/2023
28329393,4/8/2024
28329393,11/18/2024
28331225,11/18/2024
28331225,4/7/2025
28331225,9/9/2024
28331225,11/6/2023
28331225,4/8/2024
28331354,9/5/2023
28331354,4/8/2024
28331354,11/6/2023
28331354,11/29/2023
28331354,7/5/2023
28331354,9/9/2024
28331354,5/6/2024
28331354,5/8/2023
28342529,5/6/2024
28342529,9/9/2024
28342529,4/8/2024
28342529,11/18/2024
28344352,9/9/2024
28344352,4/8/2024
28344352,4/7/2025
28344352,11/18/2024
28344352,5/8/2023
28351499,11/18/2024
28351499,4/8/2024
28351499,9/9/2024
28351499,11/6/2023
28351499,5/6/2024
28351499,11/29/2023
28359342,11/18/2024
28359342,9/5/2023
28359342,11/29/2023
28359342,11/6/2023
28359342,5/8/2023
28360193,5/8/2023
28360193,11/18/2024
28360193,9/5/2023
28360193,4/8/2024
28360193,9/9/2024
28360193,11/29/2023
28360193,11/6/2023
28363613,9/5/2023
28363613,11/18/2024
28363613,5/8/2023
28363613,4/7/2025
28363613,11/6/2023
28363613,7/5/2023
28378602,11/6/2023
28378602,9/9/2024
28378602,5/6/2024
28378602,11/18/2024
28380434,5/6/2024
28380434,11/18/2024
28380434,11/6/2023
28380434,4/7/2025
28380434,5/8/2023
28380434,9/9/2024
28396054,5/6/2024
28396054,4/7/2025
28396054,11/18/2024
28399865,4/7/2025
28399865,11/29/2023
28399865,9/9/2024
28399865,11/18/2024
28399865,7/5/2023
28399865,5/8/2023
28399865,4/8/2024
28399865,9/5/2023
28399865,11/6/2023
28399865,5/6/2024
28410247,5/8/2023
28410247,11/29/2023
28410247,9/9/2024
28410247,4/7/2025
28410247,11/18/2024
28410247,4/8/2024
28410247,7/5/2023
28410247,11/6/2023
28410247,5/6/2024
28411145,7/5/2023
28411145,5/6/2024
28411145,9/5/2023
28411145,4/7/2025
28411145,11/18/2024
28411145,11/29/2023
28411145,9/9/2024
28411145,4/8/2024
28411145,11/6/2023
28411145,5/8/2023
28415158,9/9/2024
28415158,5/6/2024
28415158,11/18/2024
28417410,9/5/2023
28417410,7/5/2023
28417410,11/6/2023
28417410,11/29/2023
28417410,5/6/2024
28417410,4/7/2025
28417410,5/8/2023
28417410,4/8/2024
28417410,11/18/2024
28418192,9/5/2023
28418192,5/8/2023
28418192,11/6/2023
28418754,11/6/2023
28418754,9/9/2024
28418754,5/8/2023
28418754,4/7/2025
28418754,4/8/2024
28418754,11/18/2024
28418754,5/6/2024
28432645,4/8/2024
28432645,5/8/2023
28432645,11/29/2023
28432645,11/6/2023
28432645,5/6/2024
28432645,9/5/2023
28441602,11/6/2023
28441602,9/9/2024
28441602,11/29/2023
28441602,7/5/2023
28441602,4/8/2024
28441602,5/8/2023
28441602,5/6/2024
28447617,4/7/2025
28447617,11/29/2023
28447617,11/18/2024
28447617,11/6/2023
28447617,9/5/2023
28447617,5/8/2023
28459164,5/6/2024
28459164,9/9/2024
28459164,11/18/2024
28459164,4/8/2024
28459164,11/6/2023
28465368,9/5/2023
28465368,7/5/2023
28465368,5/8/2023
28465368,4/8/2024
28465368,11/6/2023
28484802,4/8/2024
28484802,5/6/2024
28484802,11/6/2023
28486860,4/8/2024
28486860,4/7/2025
28486860,9/5/2023
28486860,11/6/2023
28486860,5/6/2024
28486860,11/18/2024
28486860,11/29/2023
28496958,11/29/2023
28496958,5/8/2023
28496958,4/7/2025
28496958,5/6/2024
28496958,11/18/2024
28496958,7/5/2023
28496958,9/5/2023
28496958,9/9/2024
28496958,11/6/2023
28500811,5/6/2024
28500811,11/18/2024
28500811,4/8/2024
28500811,11/29/2023
